Year,SCA
2012-05-01,30.86
2012-06-01,52.05
2012-07-01,41.92
2012-08-01,31.64
2012-09-01,16.67
2012-10-01,5.07
2012-11-01,2.06
2012-12-01,0.71
2013-01-01,1.02
2013-02-01,1.05
2013-03-01,1.73
2013-04-01,6.85
2013-05-01,32.90
2013-06-01,48.84
2013-07-01,45.13
2013-08-01,27.82
2013-09-01,19.11
2013-10-01,5.25
2013-11-01,2.52
2013-12-01,1.60
2014-01-01,1.56
2014-02-01,1.19
2014-03-01,3.13
2014-04-01,9.74
2014-05-01,29.21
2014-06-01,49.16
2014-07-01,41.74
2014-08-01,32.81
2014-09-01,12.74
2014-10-01,5.18
2014-11-01,2.03
2014-12-01,0.67
2015-01-01,0.76
2015-02-01,1.01
2015-03-01,2.00
2015-04-01,11.80
2015-05-01,34.47
2015-06-01,52.28
2015-07-01,40.34
2015-08-01,34.75
2015-09-01,18.06
2015-10-01,5.08
2015-11-01,3.11
2015-12-01,1.36
2016-01-01,1.06
2016-02-01,1.20
2016-03-01,2.82
2016-04-01,19.04
2016-05-01,27.51
2016-06-01,28.05
2016-07-01,45.50
2016-08-01,30.76
2016-09-01,11.80
2016-10-01,3.50
2016-11-01,1.08
2016-12-01,0.64
2017-01-01,0.98
2017-02-01,1.01
2017-03-01,1.53
2017-04-01,10.57
2017-05-01,24.76
2017-06-01,47.19
2017-07-01,42.78
2017-08-01,34.72
2017-09-01,16.82
2017-10-01,6.26
2017-11-01,1.44
2017-12-01,1.43
2018-01-01,1.14
2018-02-01,0.98
2018-03-01,3.23
2018-04-01,14.17
2018-05-01,31.67
2018-06-01,39.66
2018-07-01,51.04
2018-08-01,31.78
2018-09-01,17.61
2018-10-01,7.20
2018-11-01,1.87
2018-12-01,1.05
2019-01-01,1.21
2019-02-01,1.10
2019-03-01,2.10
2019-04-01,12.52
2019-05-01,30.39
2019-06-01,40.95
2019-07-01,48.37
2019-08-01,29.36
2019-09-01,9.70
2019-10-01,5.82
2019-11-01,2.27
2019-12-01,0.91
2020-01-01,0.58
2020-02-01,0.58
2020-03-01,2.36
2020-04-01,8.46
2020-05-01,19.89
2020-06-01,50.07
2020-07-01,49.70
2020-08-01,30.30
2020-09-01,15.49
2020-10-01,4.66
2020-11-01,1.41
2020-12-01,0.98
2021-01-01,0.56
2021-02-01,0.42
2021-03-01,2.10
2021-04-01,6.53
2021-05-01,18.26
2021-06-01,41.19
2021-07-01,38.80
2021-08-01,32.03
2021-09-01,15.89
2021-10-01,4.51
2021-11-01,1.28
2021-12-01,0.72
2022-01-01,0.55
2022-02-01,0.91
2022-03-01,3.73
2022-04-01,10.75
2022-05-01,24.35
2022-06-01,44.74
2022-07-01,47.59
2022-08-01,33.52
2022-09-01,15.24
2022-10-01,6.83
2022-11-01,1.26
2022-12-01,0.83
2023-01-01,0.59
2023-02-01,1.50
2023-03-01,5.66
2023-04-01,14.16
2023-05-01,28.41
2023-06-01,40.58
2023-07-01,48.71
2023-08-01,35.78
2023-09-01,22.02
2023-10-01,6.18
2023-11-01,3.71
2023-12-01,1.41
