Year,SCA
2021-02-01,4.66
2021-03-01,3.01
2021-04-01,3.25
2021-05-01,12.56
2021-06-01,40.50
2021-07-01,35.35
2021-08-01,29.37
2021-09-01,19.33
2021-10-01,8.09
2021-11-01,4.68
2021-12-01,5.30
2022-01-01,3.78
2022-02-01,2.36
2022-03-01,3.35
2022-04-01,5.76
2022-05-01,31.46
2022-06-01,46.93
2022-07-01,43.28
2022-08-01,36.45
2022-09-01,23.35
2022-10-01,13.79
2022-11-01,5.45
2022-12-01,4.57
2023-01-01,3.86
2023-02-01,2.84
2023-03-01,2.63
2023-04-01,3.51
2023-05-01,21.65
2023-06-01,46.33
2023-07-01,46.10
2023-08-01,38.37
2023-09-01,22.47
2023-10-01,18.43
2023-11-01,5.80
2023-12-01,5.51
