Year,SCA
2012-04-01,3.72
2012-05-01,20.36
2012-06-01,37.82
2012-07-01,52.43
2012-08-01,37.54
2012-09-01,23.94
2012-10-01,13.96
2012-11-01,1.98
2012-12-01,1.34
2013-01-01,1.45
2013-02-01,0.94
2013-03-01,1.28
2013-04-01,2.62
2013-05-01,19.19
2013-06-01,28.83
2013-07-01,47.82
2013-08-01,43.62
2013-09-01,24.61
2013-10-01,12.17
2013-11-01,1.79
2013-12-01,0.92
2014-01-01,1.01
2014-02-01,1.02
2014-03-01,1.87
2014-04-01,5.02
2014-05-01,17.10
2014-06-01,41.55
2014-07-01,37.08
2014-08-01,19.46
2014-09-01,8.80
2014-10-01,5.84
2014-11-01,5.16
2014-12-01,1.23
2015-01-01,1.15
2015-02-01,1.14
2015-03-01,1.14
2015-04-01,3.45
2015-05-01,15.31
2015-06-01,37.27
2015-07-01,44.08
2015-08-01,39.25
2015-09-01,24.79
2015-10-01,15.21
2015-11-01,1.58
2015-12-01,1.12
2016-01-01,1.42
2016-02-01,0.94
2016-03-01,1.12
2016-04-01,3.93
2016-05-01,6.78
2016-06-01,17.95
2016-07-01,25.96
2016-08-01,19.38
2016-09-01,17.34
2016-10-01,4.72
2016-11-01,1.40
2016-12-01,0.79
2017-01-01,0.59
2017-02-01,0.82
2017-03-01,1.02
2017-04-01,1.95
2017-05-01,19.00
2017-06-01,53.08
2017-07-01,48.56
2017-08-01,27.89
2017-09-01,32.29
2017-10-01,11.27
2017-11-01,3.38
2017-12-01,1.25
2018-01-01,1.11
2018-02-01,0.99
2018-03-01,2.46
2018-04-01,10.18
2018-05-01,17.40
2018-06-01,41.54
2018-07-01,55.73
2018-08-01,38.03
2018-09-01,12.73
2018-10-01,12.51
2018-11-01,3.63
2018-12-01,1.49
2019-01-01,1.47
2019-02-01,1.39
2019-03-01,1.17
2019-04-01,3.68
2019-05-01,14.44
2019-06-01,48.92
2019-07-01,52.03
2019-08-01,37.16
2019-09-01,24.34
2019-10-01,13.30
2019-11-01,2.17
2019-12-01,1.10
2020-01-01,1.27
2020-02-01,1.13
2020-03-01,1.45
2020-04-01,4.72
2020-05-01,19.61
2020-06-01,36.75
2020-07-01,53.72
2020-08-01,37.75
2020-09-01,31.45
2020-10-01,16.95
2020-11-01,1.76
2020-12-01,1.33
2021-01-01,1.09
2021-02-01,1.28
2021-03-01,1.01
2021-04-01,3.79
2021-05-01,12.82
2021-06-01,34.81
2021-07-01,34.53
2021-08-01,25.54
2021-09-01,18.93
2021-10-01,3.76
2021-11-01,1.48
2021-12-01,1.31
2022-01-01,1.25
2022-02-01,0.86
2022-03-01,1.85
2022-04-01,5.02
2022-05-01,24.61
2022-06-01,54.07
2022-07-01,54.59
2022-08-01,48.52
2022-09-01,24.43
2022-10-01,13.63
2022-11-01,2.04
2022-12-01,1.32
2023-01-01,1.05
2023-02-01,1.07
2023-03-01,1.74
2023-04-01,3.05
2023-05-01,23.82
2023-06-01,48.00
2023-07-01,60.28
2023-08-01,36.36
2023-09-01,30.65
2023-10-01,18.43
2023-11-01,6.44
2023-12-01,2.00
