Year,SCA
2016-08-01,43.81
2016-09-01,35.35
2016-10-01,14.54
2016-11-01,5.82
2016-12-01,2.70
2017-01-01,1.78
2017-02-01,1.75
2017-03-01,2.21
2017-04-01,3.08
2017-05-01,34.20
2017-06-01,44.14
2017-07-01,63.48
2017-08-01,49.29
2017-09-01,49.66
2017-10-01,34.73
2017-11-01,9.61
2017-12-01,6.56
2018-01-01,4.26
2018-02-01,2.94
2018-03-01,2.77
2018-04-01,12.93
2018-05-01,18.59
2018-06-01,45.81
2018-07-01,64.18
2018-08-01,48.77
2018-09-01,29.85
2018-10-01,30.59
2018-11-01,8.09
2018-12-01,5.45
2019-01-01,4.14
2019-02-01,3.07
2019-03-01,2.34
2019-04-01,7.09
2019-05-01,17.53
2019-06-01,59.03
2019-07-01,58.33
2019-08-01,51.08
2019-09-01,39.98
2019-10-01,30.05
2019-11-01,8.10
2019-12-01,6.17
2020-01-01,5.00
2020-02-01,2.93
2020-03-01,2.88
2020-04-01,6.53
2020-05-01,21.18
2020-06-01,37.96
2020-07-01,68.75
2020-08-01,55.81
2020-09-01,49.61
2020-10-01,32.78
2020-11-01,8.55
2020-12-01,6.73
2021-01-01,4.28
2021-02-01,3.32
2021-03-01,2.28
2021-04-01,3.17
2021-05-01,15.90
2021-06-01,51.86
2021-07-01,49.31
2021-08-01,40.09
2021-09-01,34.51
2021-10-01,10.83
2021-11-01,6.22
2021-12-01,4.02
2022-01-01,2.59
2022-02-01,1.78
2022-03-01,2.97
2022-04-01,7.17
2022-05-01,37.09
2022-06-01,66.76
2022-07-01,76.35
2022-08-01,66.39
2022-09-01,44.99
2022-10-01,27.73
2022-11-01,8.43
2022-12-01,4.17
2023-01-01,2.85
2023-02-01,2.24
2023-03-01,2.70
2023-04-01,3.48
2023-05-01,27.41
2023-06-01,62.87
2023-07-01,69.86
2023-08-01,59.35
2023-09-01,43.72
2023-10-01,34.93
2023-11-01,13.93
2023-12-01,7.88
