Year,Elevation,SCA
2005-06-01,2600,55.55
2005-06-01,2700,71.66
2005-06-01,2800,80.57
2005-06-01,2900,86.77
2005-06-01,3000,90.18
2005-06-01,3100,93.91
2005-06-01,3200,96.03
2005-06-01,3300,97.31
2005-06-01,3400,97.43
2005-06-01,3500,98.40
2005-06-01,3600,98.31
2005-06-01,3700,98.67
2005-06-01,3800,98.25
2005-06-01,3900,98.54
2005-06-01,4000,98.77
2005-06-01,4100,98.63
2005-06-01,4200,99.06
2005-06-01,4300,98.75
2005-06-01,4400,99.09
2005-06-01,4500,99.17
2005-06-01,4600,98.32
2005-06-01,4700,99.41
2005-06-01,4800,99.65
2005-06-01,4900,100.00
2005-06-01,5000,99.13
2005-06-01,5100,100.00
2005-06-01,5200,100.00
2005-06-01,5300,99.09
2005-06-01,5400,100.00
2005-06-01,5500,99.24
2005-06-01,5600,98.29
2005-06-01,5700,100.00
2005-06-01,5800,97.50
2005-06-01,5900,87.51
2005-07-01,100,0.00
2005-07-01,200,0.00
2005-07-01,300,0.01
2005-07-01,400,0.00
2005-07-01,500,0.00
2005-07-01,600,0.00
2005-07-01,700,0.01
2005-07-01,800,0.04
2005-07-01,900,0.09
2005-07-01,1000,0.16
2005-07-01,1100,0.14
2005-07-01,1200,0.10
2005-07-01,1300,0.20
2005-07-01,1400,0.55
2005-07-01,1500,1.35
2005-07-01,1600,2.12
2005-07-01,1700,4.05
2005-07-01,1800,5.15
2005-07-01,1900,6.14
2005-07-01,2000,6.68
2005-07-01,2100,11.93
2005-07-01,2200,20.87
2005-07-01,2300,28.91
2005-07-01,2400,40.43
2005-07-01,2500,53.68
2005-07-01,2600,64.47
2005-07-01,2700,81.38
2005-07-01,2800,89.66
2005-07-01,2900,94.90
2005-07-01,3000,96.94
2005-07-01,3100,98.81
2005-07-01,3200,99.39
2005-07-01,3300,99.79
2005-07-01,3400,99.85
2005-07-01,3500,99.97
2005-07-01,3600,99.98
2005-07-01,3700,99.98
2005-07-01,3800,99.99
2005-07-01,3900,99.95
2005-07-01,4000,99.99
2005-07-01,4100,99.96
2005-07-01,4200,99.86
2005-07-01,4300,99.90
2005-07-01,4400,99.90
2005-07-01,4500,99.82
2005-07-01,4600,99.81
2005-07-01,4700,99.96
2005-07-01,4800,99.88
2005-07-01,4900,99.99
2005-07-01,5000,99.92
2005-07-01,5100,99.23
2005-07-01,5200,99.39
2005-07-01,5300,100.00
2005-07-01,5400,100.00
2005-07-01,5500,99.77
2005-07-01,5600,99.96
2005-07-01,5700,100.00
2005-07-01,5800,98.21
2005-07-01,5900,97.96
2005-08-01,100,0.00
2005-08-01,200,0.00
2005-08-01,300,0.00
2005-08-01,400,0.02
2005-08-01,500,0.02
2005-08-01,600,0.06
2005-08-01,700,0.11
2005-08-01,800,0.12
2005-08-01,900,0.11
2005-08-01,1000,0.09
2005-08-01,1100,0.04
2005-08-01,1200,0.13
2005-08-01,1300,0.69
2005-08-01,1400,2.22
2005-08-01,1500,3.87
2005-08-01,1600,7.16
2005-08-01,1700,11.60
2005-08-01,1800,15.80
2005-08-01,1900,18.37
2005-08-01,2000,20.81
2005-08-01,2100,25.83
2005-08-01,2200,37.48
2005-08-01,2300,45.38
2005-08-01,2400,55.99
2005-08-01,2500,65.89
2005-08-01,2600,74.07
2005-08-01,2700,86.15
2005-08-01,2800,92.09
2005-08-01,2900,95.54
2005-08-01,3000,97.46
2005-08-01,3100,98.89
2005-08-01,3200,99.48
2005-08-01,3300,99.76
2005-08-01,3400,99.86
2005-08-01,3500,99.92
2005-08-01,3600,99.95
2005-08-01,3700,99.95
2005-08-01,3800,99.96
2005-08-01,3900,99.90
2005-08-01,4000,99.87
2005-08-01,4100,99.84
2005-08-01,4200,99.63
2005-08-01,4300,99.92
2005-08-01,4400,99.79
2005-08-01,4500,99.85
2005-08-01,4600,99.32
2005-08-01,4700,100.00
2005-08-01,4800,100.00
2005-08-01,4900,100.00
2005-08-01,5000,100.00
2005-08-01,5100,100.00
2005-08-01,5200,100.00
2005-08-01,5300,100.00
2005-08-01,5400,100.00
2005-08-01,5500,100.00
2005-08-01,5600,100.00
2005-08-01,5700,100.00
2005-08-01,5800,100.00
2005-08-01,5900,100.00
2005-09-01,100,0.00
2005-09-01,200,0.00
2005-09-01,300,0.01
2005-09-01,400,0.01
2005-09-01,500,0.00
2005-09-01,600,0.01
2005-09-01,700,0.04
2005-09-01,800,0.02
2005-09-01,900,0.05
2005-09-01,1000,0.09
2005-09-01,1100,0.13
2005-09-01,1200,0.14
2005-09-01,1300,0.26
2005-09-01,1400,0.41
2005-09-01,1500,0.82
2005-09-01,1600,2.14
2005-09-01,1700,4.78
2005-09-01,1800,8.52
2005-09-01,1900,12.76
2005-09-01,2000,16.01
2005-09-01,2100,24.09
2005-09-01,2200,36.48
2005-09-01,2300,45.86
2005-09-01,2400,57.03
2005-09-01,2500,68.63
2005-09-01,2600,76.13
2005-09-01,2700,87.35
2005-09-01,2800,92.77
2005-09-01,2900,96.71
2005-09-01,3000,98.15
2005-09-01,3100,99.25
2005-09-01,3200,99.67
2005-09-01,3300,99.89
2005-09-01,3400,99.95
2005-09-01,3500,99.97
2005-09-01,3600,99.98
2005-09-01,3700,99.99
2005-09-01,3800,100.00
2005-09-01,3900,99.99
2005-09-01,4000,100.00
2005-09-01,4100,100.00
2005-09-01,4200,100.00
2005-09-01,4300,100.00
2005-09-01,4400,100.00
2005-09-01,4500,100.00
2005-09-01,4600,100.00
2005-09-01,4700,100.00
2005-09-01,4800,100.00
2005-09-01,4900,100.00
2005-09-01,5000,100.00
2005-09-01,5100,100.00
2005-09-01,5200,100.00
2005-09-01,5300,100.00
2005-09-01,5400,100.00
2005-09-01,5500,100.00
2005-09-01,5600,100.00
2005-09-01,5700,100.00
2005-09-01,5800,100.00
2005-09-01,5900,100.00
2005-10-01,100,0.00
2005-10-01,200,0.00
2005-10-01,300,0.00
2005-10-01,400,0.01
2005-10-01,500,0.00
2005-10-01,600,0.00
2005-10-01,700,0.00
2005-10-01,800,0.00
2005-10-01,900,0.00
2005-10-01,1000,0.01
2005-10-01,1100,0.02
2005-10-01,1200,0.02
2005-10-01,1300,0.04
2005-10-01,1400,0.07
2005-10-01,1500,0.12
2005-10-01,1600,0.19
2005-10-01,1700,0.32
2005-10-01,1800,0.60
2005-10-01,1900,0.84
2005-10-01,2000,0.83
2005-10-01,2100,2.04
2005-10-01,2200,5.09
2005-10-01,2300,8.25
2005-10-01,2400,14.70
2005-10-01,2500,23.04
2005-10-01,2600,30.35
2005-10-01,2700,46.50
2005-10-01,2800,60.72
2005-10-01,2900,74.51
2005-10-01,3000,82.66
2005-10-01,3100,90.58
2005-10-01,3200,95.23
2005-10-01,3300,97.30
2005-10-01,3400,98.44
2005-10-01,3500,99.39
2005-10-01,3600,99.65
2005-10-01,3700,99.86
2005-10-01,3800,99.93
2005-10-01,3900,99.95
2005-10-01,4000,99.96
2005-10-01,4100,99.98
2005-10-01,4200,99.98
2005-10-01,4300,100.00
2005-10-01,4400,100.00
2005-10-01,4500,100.00
2005-10-01,4600,100.00
2005-10-01,4700,100.00
2005-10-01,4800,100.00
2005-10-01,4900,100.00
2005-10-01,5000,100.00
2005-10-01,5100,100.00
2005-10-01,5200,100.00
2005-10-01,5300,100.00
2005-10-01,5400,100.00
2005-10-01,5500,100.00
2005-10-01,5600,100.00
2005-10-01,5700,100.00
2005-10-01,5800,100.00
2005-10-01,5900,100.00
2005-11-01,100,0.00
2005-11-01,200,0.00
2005-11-01,300,0.00
2005-11-01,400,0.00
2005-11-01,500,0.00
2005-11-01,600,0.00
2005-11-01,700,0.00
2005-11-01,800,0.00
2005-11-01,900,0.00
2005-11-01,1000,0.00
2005-11-01,1100,0.01
2005-11-01,1200,0.01
2005-11-01,1300,0.01
2005-11-01,1400,0.03
2005-11-01,1500,0.05
2005-11-01,1600,0.07
2005-11-01,1700,0.10
2005-11-01,1800,0.19
2005-11-01,1900,0.26
2005-11-01,2000,0.31
2005-11-01,2100,0.71
2005-11-01,2200,1.81
2005-11-01,2300,2.49
2005-11-01,2400,4.72
2005-11-01,2500,7.55
2005-11-01,2600,9.23
2005-11-01,2700,16.58
2005-11-01,2800,24.20
2005-11-01,2900,37.31
2005-11-01,3000,43.88
2005-11-01,3100,59.60
2005-11-01,3200,72.90
2005-11-01,3300,83.11
2005-11-01,3400,88.22
2005-11-01,3500,92.47
2005-11-01,3600,95.76
2005-11-01,3700,97.75
2005-11-01,3800,98.67
2005-11-01,3900,98.95
2005-11-01,4000,99.44
2005-11-01,4100,99.67
2005-11-01,4200,99.58
2005-11-01,4300,99.72
2005-11-01,4400,99.61
2005-11-01,4500,99.59
2005-11-01,4600,99.68
2005-11-01,4700,99.31
2005-11-01,4800,99.61
2005-11-01,4900,99.73
2005-11-01,5000,99.65
2005-11-01,5100,99.72
2005-11-01,5200,100.00
2005-11-01,5300,100.00
2005-11-01,5400,100.00
2005-11-01,5500,100.00
2005-11-01,5600,100.00
2005-11-01,5700,100.00
2005-11-01,5800,100.00
2005-11-01,5900,100.00
2005-12-01,100,0.00
2005-12-01,200,0.00
2005-12-01,300,0.00
2005-12-01,400,0.00
2005-12-01,500,0.00
2005-12-01,600,0.00
2005-12-01,700,0.00
2005-12-01,800,0.00
2005-12-01,900,0.00
2005-12-01,1000,0.00
2005-12-01,1100,0.00
2005-12-01,1200,0.00
2005-12-01,1300,0.00
2005-12-01,1400,0.00
2005-12-01,1500,0.01
2005-12-01,1600,0.01
2005-12-01,1700,0.03
2005-12-01,1800,0.04
2005-12-01,1900,0.07
2005-12-01,2000,0.06
2005-12-01,2100,0.15
2005-12-01,2200,0.40
2005-12-01,2300,0.72
2005-12-01,2400,1.00
2005-12-01,2500,1.71
2005-12-01,2600,1.82
2005-12-01,2700,3.87
2005-12-01,2800,6.29
2005-12-01,2900,10.28
2005-12-01,3000,14.14
2005-12-01,3100,20.50
2005-12-01,3200,27.72
2005-12-01,3300,38.09
2005-12-01,3400,46.24
2005-12-01,3500,57.46
2005-12-01,3600,65.99
2005-12-01,3700,74.34
2005-12-01,3800,83.01
2005-12-01,3900,86.93
2005-12-01,4000,91.51
2005-12-01,4100,95.13
2005-12-01,4200,95.57
2005-12-01,4300,95.87
2005-12-01,4400,97.70
2005-12-01,4500,99.03
2005-12-01,4600,98.35
2005-12-01,4700,99.76
2005-12-01,4800,98.77
2005-12-01,4900,98.23
2005-12-01,5000,99.87
2005-12-01,5100,100.00
2005-12-01,5200,100.00
2005-12-01,5300,100.00
2005-12-01,5400,100.00
2005-12-01,5500,100.00
2005-12-01,5600,100.00
2005-12-01,5700,100.00
2005-12-01,5800,100.00
2005-12-01,5900,100.00
2006-01-01,100,0.00
2006-01-01,200,0.00
2006-01-01,300,0.00
2006-01-01,400,0.00
2006-01-01,500,0.00
2006-01-01,600,0.00
2006-01-01,700,0.00
2006-01-01,800,0.00
2006-01-01,900,0.00
2006-01-01,1000,0.00
2006-01-01,1100,0.00
2006-01-01,1200,0.00
2006-01-01,1300,0.00
2006-01-01,1400,0.00
2006-01-01,1500,0.01
2006-01-01,1600,0.00
2006-01-01,1700,0.00
2006-01-01,1800,0.01
2006-01-01,1900,0.02
2006-01-01,2000,0.02
2006-01-01,2100,0.04
2006-01-01,2200,0.10
2006-01-01,2300,0.19
2006-01-01,2400,0.23
2006-01-01,2500,0.26
2006-01-01,2600,0.32
2006-01-01,2700,0.59
2006-01-01,2800,0.79
2006-01-01,2900,1.36
2006-01-01,3000,1.89
2006-01-01,3100,3.81
2006-01-01,3200,4.92
2006-01-01,3300,7.56
2006-01-01,3400,9.76
2006-01-01,3500,16.06
2006-01-01,3600,20.20
2006-01-01,3700,26.54
2006-01-01,3800,35.70
2006-01-01,3900,45.30
2006-01-01,4000,52.45
2006-01-01,4100,60.54
2006-01-01,4200,69.13
2006-01-01,4300,71.31
2006-01-01,4400,74.07
2006-01-01,4500,85.89
2006-01-01,4600,86.25
2006-01-01,4700,94.06
2006-01-01,4800,91.29
2006-01-01,4900,88.11
2006-01-01,5000,96.76
2006-01-01,5100,92.06
2006-01-01,5200,96.54
2006-01-01,5300,98.72
2006-01-01,5400,99.00
2006-01-01,5500,99.60
2006-01-01,5600,99.32
2006-01-01,5700,100.00
2006-01-01,5800,100.00
2006-01-01,5900,99.65
2006-02-01,100,0.00
2006-02-01,200,0.00
2006-02-01,300,0.00
2006-02-01,400,0.00
2006-02-01,500,0.00
2006-02-01,600,0.00
2006-02-01,700,0.00
2006-02-01,800,0.00
2006-02-01,900,0.00
2006-02-01,1000,0.00
2006-02-01,1100,0.01
2006-02-01,1200,0.00
2006-02-01,1300,0.00
2006-02-01,1400,0.01
2006-02-01,1500,0.06
2006-02-01,1600,0.03
2006-02-01,1700,0.06
2006-02-01,1800,0.08
2006-02-01,1900,0.11
2006-02-01,2000,0.12
2006-02-01,2100,0.08
2006-02-01,2200,0.15
2006-02-01,2300,0.26
2006-02-01,2400,0.26
2006-02-01,2500,0.29
2006-02-01,2600,0.36
2006-02-01,2700,0.42
2006-02-01,2800,0.60
2006-02-01,2900,0.65
2006-02-01,3000,0.87
2006-02-01,3100,1.35
2006-02-01,3200,1.97
2006-02-01,3300,2.48
2006-02-01,3400,2.91
2006-02-01,3500,5.00
2006-02-01,3600,7.36
2006-02-01,3700,10.09
2006-02-01,3800,13.87
2006-02-01,3900,20.63
2006-02-01,4000,25.72
2006-02-01,4100,31.75
2006-02-01,4200,42.23
2006-02-01,4300,44.97
2006-02-01,4400,47.07
2006-02-01,4500,64.99
2006-02-01,4600,70.00
2006-02-01,4700,82.78
2006-02-01,4800,77.94
2006-02-01,4900,78.69
2006-02-01,5000,84.21
2006-02-01,5100,83.64
2006-02-01,5200,91.80
2006-02-01,5300,92.51
2006-02-01,5400,92.16
2006-02-01,5500,97.28
2006-02-01,5600,98.50
2006-02-01,5700,96.89
2006-02-01,5800,99.44
2006-02-01,5900,99.54
2006-03-01,100,0.00
2006-03-01,200,0.00
2006-03-01,300,0.00
2006-03-01,400,0.00
2006-03-01,500,0.00
2006-03-01,600,0.00
2006-03-01,700,0.00
2006-03-01,800,0.00
2006-03-01,900,0.00
2006-03-01,1000,0.00
2006-03-01,1100,0.00
2006-03-01,1200,0.00
2006-03-01,1300,0.00
2006-03-01,1400,0.00
2006-03-01,1500,0.01
2006-03-01,1600,0.00
2006-03-01,1700,0.03
2006-03-01,1800,0.08
2006-03-01,1900,0.07
2006-03-01,2000,0.05
2006-03-01,2100,0.08
2006-03-01,2200,0.20
2006-03-01,2300,0.18
2006-03-01,2400,0.22
2006-03-01,2500,0.22
2006-03-01,2600,0.15
2006-03-01,2700,0.30
2006-03-01,2800,0.30
2006-03-01,2900,0.46
2006-03-01,3000,0.43
2006-03-01,3100,0.71
2006-03-01,3200,1.05
2006-03-01,3300,1.05
2006-03-01,3400,1.05
2006-03-01,3500,1.96
2006-03-01,3600,3.37
2006-03-01,3700,4.68
2006-03-01,3800,6.73
2006-03-01,3900,11.35
2006-03-01,4000,16.63
2006-03-01,4100,19.65
2006-03-01,4200,28.55
2006-03-01,4300,31.27
2006-03-01,4400,33.35
2006-03-01,4500,51.34
2006-03-01,4600,58.59
2006-03-01,4700,75.30
2006-03-01,4800,66.37
2006-03-01,4900,69.47
2006-03-01,5000,76.48
2006-03-01,5100,73.03
2006-03-01,5200,88.19
2006-03-01,5300,90.33
2006-03-01,5400,93.27
2006-03-01,5500,97.92
2006-03-01,5600,98.16
2006-03-01,5700,100.00
2006-03-01,5800,100.00
2006-03-01,5900,98.63
2006-04-01,100,0.00
2006-04-01,200,0.00
2006-04-01,300,0.00
2006-04-01,400,0.00
2006-04-01,500,0.00
2006-04-01,600,0.00
2006-04-01,700,0.00
2006-04-01,800,0.00
2006-04-01,900,0.00
2006-04-01,1000,0.00
2006-04-01,1100,0.00
2006-04-01,1200,0.00
2006-04-01,1300,0.00
2006-04-01,1400,0.02
2006-04-01,1500,0.03
2006-04-01,1600,0.03
2006-04-01,1700,0.36
2006-04-01,1800,0.45
2006-04-01,1900,0.19
2006-04-01,2000,0.11
2006-04-01,2100,0.21
2006-04-01,2200,0.25
2006-04-01,2300,0.26
2006-04-01,2400,0.26
2006-04-01,2500,0.34
2006-04-01,2600,0.23
2006-04-01,2700,0.66
2006-04-01,2800,0.84
2006-04-01,2900,1.30
2006-04-01,3000,1.81
2006-04-01,3100,2.68
2006-04-01,3200,3.45
2006-04-01,3300,4.18
2006-04-01,3400,4.96
2006-04-01,3500,6.81
2006-04-01,3600,8.25
2006-04-01,3700,9.88
2006-04-01,3800,11.99
2006-04-01,3900,16.58
2006-04-01,4000,21.07
2006-04-01,4100,24.19
2006-04-01,4200,32.63
2006-04-01,4300,35.32
2006-04-01,4400,36.19
2006-04-01,4500,54.95
2006-04-01,4600,61.36
2006-04-01,4700,75.77
2006-04-01,4800,66.96
2006-04-01,4900,73.56
2006-04-01,5000,76.57
2006-04-01,5100,76.79
2006-04-01,5200,90.15
2006-04-01,5300,88.27
2006-04-01,5400,92.62
2006-04-01,5500,97.56
2006-04-01,5600,97.44
2006-04-01,5700,100.00
2006-04-01,5800,97.57
2006-04-01,5900,87.44
2006-05-01,100,0.00
2006-05-01,200,0.00
2006-05-01,300,0.00
2006-05-01,400,0.00
2006-05-01,500,0.00
2006-05-01,600,0.00
2006-05-01,700,0.00
2006-05-01,800,0.00
2006-05-01,900,0.00
2006-05-01,1000,0.00
2006-05-01,1100,0.00
2006-05-01,1200,0.01
2006-05-01,1300,0.06
2006-05-01,1400,0.12
2006-05-01,1500,0.26
2006-05-01,1600,0.29
2006-05-01,1700,0.85
2006-05-01,1800,0.63
2006-05-01,1900,0.43
2006-05-01,2000,0.36
2006-05-01,2100,0.48
2006-05-01,2200,0.79
2006-05-01,2300,0.88
2006-05-01,2400,1.16
2006-05-01,2500,1.15
2006-05-01,2600,1.07
2006-05-01,2700,1.53
2006-05-01,2800,2.11
2006-05-01,2900,3.22
2006-05-01,3000,4.36
2006-05-01,3100,6.73
2006-05-01,3200,9.18
2006-05-01,3300,11.97
2006-05-01,3400,14.42
2006-05-01,3500,16.59
2006-05-01,3600,18.54
2006-05-01,3700,20.38
2006-05-01,3800,23.77
2006-05-01,3900,28.26
2006-05-01,4000,37.33
2006-05-01,4100,43.78
2006-05-01,4200,53.06
2006-05-01,4300,57.89
2006-05-01,4400,61.41
2006-05-01,4500,74.90
2006-05-01,4600,77.12
2006-05-01,4700,85.24
2006-05-01,4800,86.61
2006-05-01,4900,89.72
2006-05-01,5000,88.85
2006-05-01,5100,90.04
2006-05-01,5200,97.67
2006-05-01,5300,93.60
2006-05-01,5400,95.59
2006-05-01,5500,98.28
2006-05-01,5600,99.12
2006-05-01,5700,100.00
2006-05-01,5800,96.23
2006-05-01,5900,92.91
2006-06-01,100,0.00
2006-06-01,200,0.00
2006-06-01,300,0.01
2006-06-01,400,0.03
2006-06-01,500,0.04
2006-06-01,600,0.02
2006-06-01,700,0.05
2006-06-01,800,0.11
2006-06-01,900,0.10
2006-06-01,1000,0.05
2006-06-01,1100,0.05
2006-06-01,1200,0.08
2006-06-01,1300,0.20
2006-06-01,1400,0.60
2006-06-01,1500,1.15
2006-06-01,1600,1.24
2006-06-01,1700,2.92
2006-06-01,1800,3.39
2006-06-01,1900,4.10
2006-06-01,2000,4.17
2006-06-01,2100,6.85
2006-06-01,2200,10.85
2006-06-01,2300,14.26
2006-06-01,2400,21.48
2006-06-01,2500,29.61
2006-06-01,2600,35.84
2006-06-01,2700,47.73
2006-06-01,2800,58.41
2006-06-01,2900,70.18
2006-06-01,3000,76.16
2006-06-01,3100,84.60
2006-06-01,3200,90.08
2006-06-01,3300,93.95
2006-06-01,3400,95.83
2006-06-01,3500,97.76
2006-06-01,3600,98.55
2006-06-01,3700,99.20
2006-06-01,3800,99.52
2006-06-01,3900,99.42
2006-06-01,4000,99.45
2006-06-01,4100,99.49
2006-06-01,4200,99.41
2006-06-01,4300,99.46
2006-06-01,4400,99.23
2006-06-01,4500,99.29
2006-06-01,4600,98.70
2006-06-01,4700,99.41
2006-06-01,4800,96.15
2006-06-01,4900,98.31
2006-06-01,5000,99.59
2006-06-01,5100,100.00
2006-06-01,5200,100.00
2006-06-01,5300,98.88
2006-06-01,5400,99.82
2006-06-01,5500,98.15
2006-06-01,5600,78.79
2006-06-01,5700,77.72
2006-06-01,5800,62.39
2006-06-01,5900,94.69
2006-07-01,100,0.00
2006-07-01,200,0.06
2006-07-01,300,0.01
2006-07-01,400,0.08
2006-07-01,500,0.17
2006-07-01,600,0.12
2006-07-01,700,0.16
2006-07-01,800,0.34
2006-07-01,900,0.71
2006-07-01,1000,1.68
2006-07-01,1100,3.15
2006-07-01,1200,5.26
2006-07-01,1300,8.63
2006-07-01,1400,11.95
2006-07-01,1500,15.35
2006-07-01,1600,18.85
2006-07-01,1700,23.35
2006-07-01,1800,26.03
2006-07-01,1900,28.31
2006-07-01,2000,30.45
2006-07-01,2100,33.48
2006-07-01,2200,42.58
2006-07-01,2300,48.09
2006-07-01,2400,55.47
2006-07-01,2500,62.13
2006-07-01,2600,67.83
2006-07-01,2700,75.59
2006-07-01,2800,79.87
2006-07-01,2900,84.55
2006-07-01,3000,86.47
2006-07-01,3100,90.89
2006-07-01,3200,94.21
2006-07-01,3300,96.32
2006-07-01,3400,97.29
2006-07-01,3500,98.20
2006-07-01,3600,98.86
2006-07-01,3700,99.31
2006-07-01,3800,99.55
2006-07-01,3900,99.53
2006-07-01,4000,99.87
2006-07-01,4100,99.89
2006-07-01,4200,99.87
2006-07-01,4300,99.81
2006-07-01,4400,99.78
2006-07-01,4500,99.83
2006-07-01,4600,99.44
2006-07-01,4700,99.87
2006-07-01,4800,99.74
2006-07-01,4900,100.00
2006-07-01,5000,100.00
2006-07-01,5100,100.00
2006-07-01,5200,100.00
2006-07-01,5300,100.00
2006-07-01,5400,100.00
2006-07-01,5500,100.00
2006-07-01,5600,100.00
2006-07-01,5700,100.00
2006-07-01,5800,100.00
2006-07-01,5900,100.00
2006-08-01,100,0.00
2006-08-01,200,0.00
2006-08-01,300,0.01
2006-08-01,400,0.03
2006-08-01,500,0.01
2006-08-01,600,0.02
2006-08-01,700,0.04
2006-08-01,800,0.05
2006-08-01,900,0.05
2006-08-01,1000,0.04
2006-08-01,1100,0.02
2006-08-01,1200,0.05
2006-08-01,1300,0.05
2006-08-01,1400,0.19
2006-08-01,1500,0.50
2006-08-01,1600,0.86
2006-08-01,1700,1.87
2006-08-01,1800,3.34
2006-08-01,1900,5.25
2006-08-01,2000,6.47
2006-08-01,2100,15.48
2006-08-01,2200,27.16
2006-08-01,2300,38.78
2006-08-01,2400,53.57
2006-08-01,2500,67.64
2006-08-01,2600,77.96
2006-08-01,2700,89.38
2006-08-01,2800,93.52
2006-08-01,2900,96.87
2006-08-01,3000,98.14
2006-08-01,3100,99.04
2006-08-01,3200,99.35
2006-08-01,3300,99.75
2006-08-01,3400,99.77
2006-08-01,3500,99.84
2006-08-01,3600,99.84
2006-08-01,3700,99.94
2006-08-01,3800,99.90
2006-08-01,3900,99.88
2006-08-01,4000,99.87
2006-08-01,4100,99.91
2006-08-01,4200,99.75
2006-08-01,4300,99.85
2006-08-01,4400,99.81
2006-08-01,4500,99.86
2006-08-01,4600,99.52
2006-08-01,4700,99.68
2006-08-01,4800,99.67
2006-08-01,4900,99.80
2006-08-01,5000,99.92
2006-08-01,5100,100.00
2006-08-01,5200,100.00
2006-08-01,5300,99.40
2006-08-01,5400,99.22
2006-08-01,5500,100.00
2006-08-01,5600,100.00
2006-08-01,5700,100.00
2006-08-01,5800,100.00
2006-08-01,5900,100.00
2006-09-01,100,0.00
2006-09-01,200,0.00
2006-09-01,300,0.00
2006-09-01,400,0.00
2006-09-01,500,0.00
2006-09-01,600,0.00
2006-09-01,700,0.00
2006-09-01,800,0.00
2006-09-01,900,0.01
2006-09-01,1000,0.01
2006-09-01,1100,0.01
2006-09-01,1200,0.01
2006-09-01,1300,0.01
2006-09-01,1400,0.05
2006-09-01,1500,0.10
2006-09-01,1600,0.18
2006-09-01,1700,0.60
2006-09-01,1800,1.54
2006-09-01,1900,2.28
2006-09-01,2000,3.04
2006-09-01,2100,5.03
2006-09-01,2200,8.89
2006-09-01,2300,12.90
2006-09-01,2400,20.92
2006-09-01,2500,30.94
2006-09-01,2600,40.72
2006-09-01,2700,59.12
2006-09-01,2800,72.34
2006-09-01,2900,83.19
2006-09-01,3000,88.98
2006-09-01,3100,94.07
2006-09-01,3200,97.10
2006-09-01,3300,98.38
2006-09-01,3400,98.95
2006-09-01,3500,99.55
2006-09-01,3600,99.81
2006-09-01,3700,99.89
2006-09-01,3800,99.93
2006-09-01,3900,99.92
2006-09-01,4000,99.96
2006-09-01,4100,99.96
2006-09-01,4200,99.91
2006-09-01,4300,99.97
2006-09-01,4400,99.94
2006-09-01,4500,99.94
2006-09-01,4600,99.64
2006-09-01,4700,99.90
2006-09-01,4800,99.27
2006-09-01,4900,100.00
2006-09-01,5000,99.64
2006-09-01,5100,100.00
2006-09-01,5200,100.00
2006-09-01,5300,100.00
2006-09-01,5400,100.00
2006-09-01,5500,99.79
2006-09-01,5600,100.00
2006-09-01,5700,100.00
2006-09-01,5800,99.75
2006-09-01,5900,99.05
2006-10-01,100,0.00
2006-10-01,200,0.00
2006-10-01,300,0.00
2006-10-01,400,0.00
2006-10-01,500,0.00
2006-10-01,600,0.18
2006-10-01,700,0.07
2006-10-01,800,0.05
2006-10-01,900,0.09
2006-10-01,1000,0.11
2006-10-01,1100,0.10
2006-10-01,1200,0.13
2006-10-01,1300,0.24
2006-10-01,1400,0.29
2006-10-01,1500,0.44
2006-10-01,1600,1.18
2006-10-01,1700,2.31
2006-10-01,1800,3.52
2006-10-01,1900,4.15
2006-10-01,2000,4.85
2006-10-01,2100,6.28
2006-10-01,2200,8.87
2006-10-01,2300,11.54
2006-10-01,2400,14.41
2006-10-01,2500,19.67
2006-10-01,2600,22.95
2006-10-01,2700,32.96
2006-10-01,2800,43.08
2006-10-01,2900,56.87
2006-10-01,3000,66.06
2006-10-01,3100,79.56
2006-10-01,3200,88.88
2006-10-01,3300,93.56
2006-10-01,3400,95.55
2006-10-01,3500,97.61
2006-10-01,3600,98.78
2006-10-01,3700,99.51
2006-10-01,3800,99.74
2006-10-01,3900,99.76
2006-10-01,4000,99.95
2006-10-01,4100,99.98
2006-10-01,4200,99.88
2006-10-01,4300,99.89
2006-10-01,4400,99.91
2006-10-01,4500,99.92
2006-10-01,4600,99.83
2006-10-01,4700,99.94
2006-10-01,4800,100.00
2006-10-01,4900,100.00
2006-10-01,5000,100.00
2006-10-01,5100,100.00
2006-10-01,5200,100.00
2006-10-01,5300,100.00
2006-10-01,5400,100.00
2006-10-01,5500,100.00
2006-10-01,5600,100.00
2006-10-01,5700,100.00
2006-10-01,5800,100.00
2006-10-01,5900,100.00
2006-11-01,100,0.00
2006-11-01,200,0.00
2006-11-01,300,0.00
2006-11-01,400,0.00
2006-11-01,500,0.00
2006-11-01,600,0.00
2006-11-01,700,0.00
2006-11-01,800,0.00
2006-11-01,900,0.00
2006-11-01,1000,0.00
2006-11-01,1100,0.00
2006-11-01,1200,0.00
2006-11-01,1300,0.00
2006-11-01,1400,0.00
2006-11-01,1500,0.02
2006-11-01,1600,0.04
2006-11-01,1700,0.06
2006-11-01,1800,0.09
2006-11-01,1900,0.09
2006-11-01,2000,0.16
2006-11-01,2100,0.29
2006-11-01,2200,0.66
2006-11-01,2300,0.96
2006-11-01,2400,1.61
2006-11-01,2500,2.46
2006-11-01,2600,3.12
2006-11-01,2700,6.15
2006-11-01,2800,9.73
2006-11-01,2900,17.45
2006-11-01,3000,22.11
2006-11-01,3100,32.83
2006-11-01,3200,44.23
