Year,SCA
2013-06-01,24.26
2013-07-01,23.84
2013-08-01,21.82
2013-09-01,15.69
2013-10-01,11.99
2013-11-01,3.06
2013-12-01,0.08
2014-01-01,0.06
2014-02-01,0.04
2014-03-01,0.12
2014-04-01,0.49
2014-05-01,3.12
2014-06-01,24.84
2014-07-01,22.52
2014-08-01,17.85
2014-09-01,14.01
2014-10-01,4.68
2014-11-01,0.11
2014-12-01,0.02
2015-01-01,0.02
2015-02-01,0.11
2015-03-01,2.48
2015-04-01,1.10
2015-05-01,0.53
2015-06-01,0.51
2015-07-01,22.37
2015-08-01,31.26
2015-09-01,24.04
2015-10-01,23.12
2015-11-01,16.26
2015-12-01,4.14
2016-01-01,0.09
2016-02-01,0.06
2016-03-01,0.03
2016-04-01,6.76
2016-05-01,13.29
2016-06-01,31.32
2016-07-01,29.39
2016-08-01,24.64
2016-09-01,20.20
2016-10-01,13.76
2016-11-01,4.94
2016-12-01,1.22
2017-01-01,0.10
2017-02-01,0.26
2017-03-01,0.18
2017-04-01,0.45
2017-05-01,14.88
2017-06-01,28.86
2017-07-01,25.56
2017-08-01,22.13
2017-09-01,17.09
2017-10-01,10.52
2017-11-01,1.77
2017-12-01,0.08
2018-01-01,0.13
2018-02-01,0.11
2018-03-01,0.14
2018-04-01,0.05
2018-05-01,0.19
2018-06-01,28.24
2018-07-01,24.63
2018-08-01,19.29
2018-09-01,12.11
2018-10-01,9.20
2018-11-01,1.73
2018-12-01,0.08
2019-01-01,0.03
2019-02-01,0.06
2019-03-01,0.03
2019-04-01,0.60
2019-05-01,0.54
2019-06-01,18.19
2019-07-01,11.54
2019-08-01,4.62
2019-09-01,4.29
2019-10-01,0.06
2019-11-01,0.03
2019-12-01,0.02
2020-01-01,0.16
2020-02-01,0.03
2020-03-01,0.00
2020-04-01,0.87
2020-05-01,0.50
2020-06-01,14.66
2020-07-01,28.17
2020-08-01,20.19
2020-09-01,13.51
2020-10-01,4.32
2020-11-01,0.21
2020-12-01,0.05
2021-01-01,0.10
2021-02-01,0.24
2021-03-01,0.27
2021-04-01,0.04
2021-05-01,3.49
2021-06-01,6.78
2021-07-01,11.91
2021-08-01,8.90
2021-09-01,13.07
2021-10-01,1.37
2021-11-01,0.04
2021-12-01,0.03
2022-01-01,0.04
2022-02-01,0.06
2022-03-01,0.04
2022-04-01,0.46
2022-05-01,0.28
2022-06-01,20.91
2022-07-01,38.10
2022-08-01,30.70
2022-09-01,22.34
2022-10-01,14.29
2022-11-01,2.43
2022-12-01,0.22
2023-01-01,0.11
2023-02-01,0.18
2023-03-01,0.04
2023-04-01,0.16
2023-05-01,1.07
2023-06-01,2.77
2023-07-01,17.07
2023-08-01,14.17
2023-09-01,15.61
2023-10-01,6.92
2023-11-01,2.95
2023-12-01,0.09
