Year,SCA
2011-11-01,1.11
2011-12-01,0.20
2012-01-01,0.26
2012-02-01,0.44
2012-03-01,0.97
2012-04-01,8.15
2012-05-01,18.12
2012-06-01,45.86
2012-07-01,48.80
2012-08-01,19.51
2012-09-01,6.49
2012-10-01,3.12
2012-11-01,0.82
2012-12-01,0.23
2013-01-01,0.14
2013-02-01,0.24
2013-03-01,0.59
2013-04-01,2.42
2013-05-01,17.33
2013-06-01,36.68
2013-07-01,30.42
2013-08-01,17.50
2013-09-01,8.95
2013-10-01,2.92
2013-11-01,1.44
2013-12-01,0.40
2014-01-01,0.41
2014-02-01,0.21
2014-03-01,1.54
2014-04-01,3.67
2014-05-01,16.22
2014-06-01,34.49
2014-07-01,41.52
2014-08-01,41.82
2014-09-01,5.12
2014-10-01,2.43
2014-11-01,1.29
2014-12-01,0.22
2015-01-01,0.16
2015-02-01,0.41
2015-03-01,0.72
2015-04-01,3.09
2015-05-01,20.06
2015-06-01,37.58
2015-07-01,54.21
2015-08-01,34.60
2015-09-01,8.55
2015-10-01,3.36
2015-11-01,1.42
2015-12-01,0.45
2016-01-01,0.15
2016-02-01,0.47
2016-03-01,1.46
2016-04-01,7.39
2016-05-01,8.70
2016-06-01,16.97
2016-07-01,24.79
2016-08-01,19.09
2016-09-01,3.47
2016-10-01,0.73
2016-11-01,0.26
2016-12-01,0.17
2017-01-01,0.32
2017-02-01,0.10
2017-03-01,0.30
2017-04-01,3.16
2017-05-01,12.67
2017-06-01,34.74
2017-07-01,27.09
2017-08-01,18.26
2017-09-01,7.92
2017-10-01,2.46
2017-11-01,0.37
2017-12-01,0.33
2018-01-01,0.43
2018-02-01,0.42
2018-03-01,1.50
2018-04-01,7.63
2018-05-01,22.79
2018-06-01,42.19
2018-07-01,44.59
2018-08-01,23.30
2018-09-01,9.89
2018-10-01,2.38
2018-11-01,0.54
2018-12-01,0.24
2019-01-01,0.38
2019-02-01,0.17
2019-03-01,0.67
2019-04-01,3.48
2019-05-01,14.56
2019-06-01,33.03
2019-07-01,30.36
2019-08-01,20.02
2019-09-01,7.65
2019-10-01,3.36
2019-11-01,1.00
2019-12-01,0.36
2020-01-01,0.24
2020-02-01,0.25
2020-03-01,0.66
2020-04-01,3.27
2020-05-01,12.02
2020-06-01,46.14
2020-07-01,70.77
2020-08-01,43.06
2020-09-01,8.34
2020-10-01,2.48
2020-11-01,0.47
2020-12-01,0.23
2021-01-01,0.19
2021-02-01,0.08
2021-03-01,0.84
2021-04-01,3.51
2021-05-01,12.79
2021-06-01,36.45
2021-07-01,37.81
2021-08-01,16.89
2021-09-01,5.57
2021-10-01,1.62
2021-11-01,0.44
2021-12-01,0.21
2022-01-01,0.16
2022-02-01,0.17
2022-03-01,0.85
2022-04-01,4.63
2022-05-01,15.30
2022-06-01,26.18
2022-07-01,50.45
2022-08-01,18.18
2022-09-01,8.87
2022-10-01,2.95
2022-11-01,0.31
2022-12-01,0.19
2023-01-01,0.14
2023-02-01,0.58
2023-03-01,3.46
2023-04-01,7.51
2023-05-01,18.52
2023-06-01,28.24
2023-07-01,58.16
2023-08-01,33.77
2023-09-01,13.00
2023-10-01,3.38
2023-11-01,1.54
2023-12-01,0.36
