Year,SCA
2012-09-01,23.64
2012-10-01,16.72
2012-11-01,1.13
2012-12-01,0.88
2013-01-01,2.85
2013-02-01,2.53
2013-03-01,2.85
2013-04-01,4.01
2013-05-01,22.02
2013-06-01,34.54
2013-07-01,36.09
2013-08-01,31.84
2013-09-01,23.98
2013-10-01,15.75
2013-11-01,0.89
2013-12-01,1.09
2014-01-01,2.44
2014-02-01,2.37
2014-03-01,3.50
2014-04-01,7.69
2014-05-01,13.10
2014-06-01,38.14
2014-07-01,32.18
2014-08-01,17.96
2014-09-01,9.99
2014-10-01,4.50
2014-11-01,4.60
2014-12-01,1.18
2015-01-01,2.44
2015-02-01,2.54
2015-03-01,2.83
2015-04-01,4.88
2015-05-01,14.49
2015-06-01,45.45
2015-07-01,43.99
2015-08-01,36.82
2015-09-01,30.04
2015-10-01,20.73
2015-11-01,0.74
2015-12-01,1.14
2016-01-01,2.48
2016-02-01,2.65
2016-03-01,2.87
2016-04-01,5.01
2016-05-01,8.02
2016-06-01,22.70
2016-07-01,23.68
2016-08-01,15.60
2016-09-01,20.06
2016-10-01,7.80
2016-11-01,2.33
2016-12-01,1.70
2017-01-01,1.50
2017-02-01,2.18
2017-03-01,2.71
2017-04-01,3.61
2017-05-01,28.46
2017-06-01,44.47
2017-07-01,40.89
2017-08-01,11.94
2017-09-01,34.13
2017-10-01,12.57
2017-11-01,2.13
2017-12-01,0.69
2018-01-01,1.95
2018-02-01,1.98
2018-03-01,2.84
2018-04-01,10.08
2018-05-01,18.40
2018-06-01,33.29
2018-07-01,43.77
2018-08-01,29.43
2018-09-01,9.45
2018-10-01,7.95
2018-11-01,3.03
2018-12-01,1.29
2019-01-01,2.30
2019-02-01,2.81
2019-03-01,2.46
2019-04-01,5.58
2019-05-01,17.99
2019-06-01,37.81
2019-07-01,34.83
2019-08-01,30.92
2019-09-01,19.32
2019-10-01,20.14
2019-11-01,1.98
2019-12-01,1.37
2020-01-01,2.29
2020-02-01,2.56
2020-03-01,3.21
2020-04-01,5.73
2020-05-01,22.51
2020-06-01,31.48
2020-07-01,44.18
2020-08-01,26.13
2020-09-01,26.36
2020-10-01,20.36
2020-11-01,1.25
2020-12-01,0.64
2021-01-01,1.78
2021-02-01,2.94
2021-03-01,2.63
2021-04-01,3.78
2021-05-01,14.18
2021-06-01,39.81
2021-07-01,39.86
2021-08-01,26.31
2021-09-01,16.78
2021-10-01,3.27
2021-11-01,1.62
2021-12-01,2.31
2022-01-01,2.60
2022-02-01,2.17
2022-03-01,2.47
2022-04-01,6.32
2022-05-01,30.49
2022-06-01,48.13
2022-07-01,47.78
2022-08-01,47.75
2022-09-01,12.14
2022-10-01,5.60
2022-11-01,1.31
2022-12-01,1.78
2023-01-01,2.67
2023-02-01,2.63
2023-03-01,3.67
2023-04-01,4.73
2023-05-01,29.54
2023-06-01,48.76
2023-07-01,47.35
2023-08-01,27.64
2023-09-01,20.43
2023-10-01,17.56
2023-11-01,7.03
2023-12-01,1.60
