Year,SCA
2014-11-01,3.76
2014-12-01,1.55
2015-01-01,0.76
2015-02-01,0.30
2015-03-01,0.12
2015-04-01,0.31
2015-05-01,1.05
2015-06-01,13.38
2015-07-01,12.88
2015-08-01,14.63
2015-09-01,10.34
2015-10-01,8.00
2015-11-01,4.01
2015-12-01,1.59
2016-01-01,0.57
2016-02-01,0.13
2016-03-01,0.05
2016-04-01,0.70
2016-05-01,1.51
2016-06-01,3.42
2016-07-01,6.40
2016-08-01,9.60
2016-09-01,4.75
2016-10-01,2.15
2016-11-01,0.73
2016-12-01,0.31
2017-01-01,0.06
2017-02-01,0.07
2017-03-01,0.25
2017-04-01,0.69
2017-05-01,3.06
2017-06-01,12.99
2017-07-01,14.86
2017-08-01,15.26
2017-09-01,14.76
2017-10-01,9.95
2017-11-01,4.89
2017-12-01,1.25
2018-01-01,0.25
2018-02-01,0.10
2018-03-01,0.47
2018-04-01,1.11
2018-05-01,1.16
2018-06-01,9.97
2018-07-01,9.81
2018-08-01,10.94
2018-09-01,7.58
2018-10-01,7.73
2018-11-01,3.39
2018-12-01,1.45
2019-01-01,0.57
2019-02-01,0.21
2019-03-01,0.05
2019-04-01,0.07
2019-05-01,2.67
2019-06-01,15.11
2019-07-01,16.02
2019-08-01,13.34
2019-09-01,9.08
2019-10-01,5.26
2019-11-01,1.68
2019-12-01,0.43
2020-01-01,0.13
2020-02-01,0.06
2020-03-01,0.01
2020-04-01,0.15
2020-05-01,0.90
2020-06-01,7.21
2020-07-01,19.27
2020-08-01,15.71
2020-09-01,12.30
2020-10-01,8.44
2020-11-01,3.32
2020-12-01,0.93
2021-01-01,0.26
2021-02-01,0.08
2021-03-01,0.05
2021-04-01,0.26
2021-05-01,4.28
2021-06-01,4.37
2021-07-01,9.66
2021-08-01,6.50
2021-09-01,11.32
2021-10-01,4.73
2021-11-01,0.75
2021-12-01,0.12
2022-01-01,0.04
2022-02-01,0.04
2022-03-01,0.10
2022-04-01,0.45
2022-05-01,4.28
2022-06-01,9.65
2022-07-01,20.66
2022-08-01,16.44
2022-09-01,12.86
2022-10-01,6.34
2022-11-01,2.62
2022-12-01,0.60
2023-01-01,0.09
2023-02-01,0.04
2023-03-01,0.02
2023-04-01,0.17
2023-05-01,2.35
2023-06-01,4.93
2023-07-01,14.13
2023-08-01,11.87
2023-09-01,12.16
2023-10-01,7.64
2023-11-01,5.15
2023-12-01,2.43
