Year,SCA
2008-07-01,39.17
2008-08-01,40.86
2008-09-01,12.62
2008-10-01,3.75
2008-11-01,1.63
2008-12-01,1.16
2009-01-01,1.38
2009-02-01,1.13
2009-03-01,4.63
2009-04-01,8.60
2009-05-01,31.97
2009-06-01,31.31
2009-07-01,38.34
2009-08-01,22.04
2009-09-01,9.52
2009-10-01,5.73
2009-11-01,2.79
2009-12-01,2.13
2010-01-01,1.89
2010-02-01,1.82
2010-03-01,2.56
2010-04-01,8.65
2010-05-01,21.24
2010-06-01,37.60
2010-07-01,42.28
2010-08-01,24.58
2010-09-01,10.43
2010-10-01,4.34
2010-11-01,3.00
2010-12-01,1.86
2011-01-01,1.15
2011-02-01,1.52
2011-03-01,5.47
2011-04-01,16.49
2011-05-01,27.95
2011-06-01,34.91
2011-07-01,42.08
2011-08-01,32.03
2011-09-01,11.83
2011-10-01,4.13
2011-11-01,1.69
2011-12-01,1.21
2012-01-01,1.27
2012-02-01,1.96
2012-03-01,2.46
2012-04-01,13.15
2012-05-01,29.45
2012-06-01,37.39
2012-07-01,37.79
2012-08-01,26.31
2012-09-01,7.43
2012-10-01,6.10
2012-11-01,2.12
2012-12-01,0.86
2013-01-01,1.14
2013-02-01,1.54
2013-03-01,2.83
2013-04-01,7.74
2013-05-01,27.61
2013-06-01,37.19
2013-07-01,30.57
2013-08-01,24.19
2013-09-01,12.31
2013-10-01,3.54
2013-11-01,2.54
2013-12-01,1.90
2014-01-01,1.75
2014-02-01,1.78
2014-03-01,3.47
2014-04-01,10.77
2014-05-01,25.42
2014-06-01,33.13
2014-07-01,35.21
2014-08-01,24.98
2014-09-01,5.60
2014-10-01,4.13
2014-11-01,2.34
2014-12-01,1.05
2015-01-01,1.37
2015-02-01,1.34
2015-03-01,3.19
2015-04-01,7.39
2015-05-01,24.97
2015-06-01,34.18
2015-07-01,38.58
2015-08-01,33.43
2015-09-01,8.52
2015-10-01,3.71
2015-11-01,2.35
2015-12-01,1.47
2016-01-01,1.09
2016-02-01,1.72
2016-03-01,3.45
2016-04-01,11.86
2016-05-01,15.47
2016-06-01,21.19
2016-07-01,29.50
2016-08-01,20.64
2016-09-01,5.50
2016-10-01,2.95
2016-11-01,1.11
2016-12-01,0.95
2017-01-01,1.38
2017-02-01,1.54
2017-03-01,2.13
2017-04-01,9.38
2017-05-01,21.17
2017-06-01,37.06
2017-07-01,31.10
2017-08-01,21.53
2017-09-01,11.98
2017-10-01,4.79
2017-11-01,1.59
2017-12-01,1.11
2018-01-01,1.76
2018-02-01,1.42
2018-03-01,4.99
2018-04-01,13.52
2018-05-01,25.00
2018-06-01,36.90
2018-07-01,40.08
2018-08-01,23.42
2018-09-01,12.83
2018-10-01,4.20
2018-11-01,1.42
2018-12-01,0.96
2019-01-01,1.71
2019-02-01,0.91
2019-03-01,2.01
2019-04-01,8.15
2019-05-01,23.96
2019-06-01,34.96
2019-07-01,31.51
2019-08-01,24.52
2019-09-01,10.26
2019-10-01,4.38
2019-11-01,2.00
2019-12-01,1.20
2020-01-01,1.11
2020-02-01,1.23
2020-03-01,2.65
2020-04-01,8.22
2020-05-01,17.62
2020-06-01,42.74
2020-07-01,48.68
2020-08-01,38.83
2020-09-01,9.55
2020-10-01,2.32
2020-11-01,1.39
2020-12-01,0.80
2021-01-01,1.25
2021-02-01,1.19
2021-03-01,3.27
2021-04-01,6.84
2021-05-01,14.50
2021-06-01,32.43
2021-07-01,35.25
2021-08-01,15.51
2021-09-01,10.15
2021-10-01,3.99
2021-11-01,1.35
2021-12-01,1.43
2022-01-01,1.05
2022-02-01,1.42
2022-03-01,3.79
2022-04-01,10.14
2022-05-01,21.19
2022-06-01,35.34
2022-07-01,45.49
2022-08-01,24.20
2022-09-01,12.83
2022-10-01,5.39
2022-11-01,1.69
2022-12-01,1.26
2023-01-01,1.13
2023-02-01,2.49
2023-03-01,8.31
2023-04-01,10.51
2023-05-01,24.55
2023-06-01,29.54
2023-07-01,41.13
2023-08-01,28.11
2023-09-01,16.94
2023-10-01,4.72
2023-11-01,3.33
2023-12-01,1.36
